703,0.000000
44,0.000000
104,0.000000
164,0.000000
224,0.000000
284,0.000000
344,0.000000
404,0.000000
464,0.000000
524,0.000000
584,0.000000
644,0.000000
704,0.000000
45,0.000000
105,0.000000
165,0.000000
225,0.000000
285,0.000000
345,0.000000
405,0.000000
465,0.000000
525,0.000000
585,0.000000
645,0.000000
705,0.000000
46,0.000000
106,0.000000
166,0.000000
226,0.000000
286,0.000000
346,0.000000
406,0.000000
466,0.000000
526,0.000000
586,0.000000
646,0.000000
706,0.000000
47,1.000000
107,0.000000
167,1.000000
227,1.000000
287,1.000000
347,1.000000
407,1.000000
467,1.000000
527,1.000000
587,1.000000
647,1.000000
707,0.000000
48,0.000000
108,0.000000
168,0.000000
228,0.000000
288,0.000000
348,0.000000
408,0.000000
468,0.000000
528,0.000000
588,0.000000
648,0.000000
708,0.000000
49,0.000000
109,0.000000
169,0.000000
229,0.000000
289,0.000000
349,0.000000
409,0.000000
469,0.000000
529,0.000000
589,0.000000
649,0.000000
709,0.000000
50,0.000000
110,0.000000
170,0.000000
230,0.000000
290,0.000000
350,0.000000
410,0.000000
470,0.000000
530,0.000000
590,0.000000
650,0.000000
710,0.000000
51,0.000000
111,0.000000
171,0.000000
231,0.000000
291,0.000000
351,0.000000
411,0.000000
471,0.000000
531,0.000000
591,0.000000
651,0.000000
711,0.000000
52,0.000000
112,0.000000
172,0.000000
232,0.000000
292,0.000000
352,0.000000
412,0.000000
472,0.000000
532,0.000000
592,0.000000
652,0.000000
712,0.000000
53,0.000000
113,0.000000
173,0.000000
233,0.000000
293,0.000000
353,0.000000
413,0.000000
473,0.000000
533,0.000000
593,0.000000
653,0.000000
713,0.000000
54,0.000000
114,1.000000
174,1.000000
234,1.000000
294,1.000000
354,1.000000
414,0.000000
474,1.000000
534,1.000000
594,1.000000
654,0.000000
714,1.000000
55,0.000000
115,0.000000
175,0.000000
235,0.000000
295,0.000000
355,0.000000
415,0.000000
475,0.000000
535,0.000000
595,0.000000
655,0.000000
715,0.000000
56,0.000000
116,0.000000
176,0.000000
236,0.000000
296,0.000000
356,0.000000
416,0.000000
476,0.000000
536,0.000000
596,0.000000
656,0.000000
716,0.000000
57,0.000000
117,0.000000
177,0.000000
237,0.000000
297,0.000000
357,0.000000
417,0.000000
477,0.000000
537,0.000000
597,0.000000
657,0.000000
717,0.000000
58,0.000000
118,0.000000
178,0.000000
238,0.000000
298,0.000000
358,0.000000
418,0.000000
478,0.000000
538,0.000000
598,0.000000
658,0.000000
718,0.000000
59,1.000000
119,1.000000
179,1.000000
239,0.000000
299,0.000000
359,1.000000
419,0.000000
479,1.000000
539,1.000000
599,0.000000
659,1.000000
719,1.000000
724,0.000000
4324,0.000000
7924,0.000000
11524,0.000000
15124,0.000000
18724,0.000000
22324,0.000000
25924,0.000000
29524,0.000000
33124,0.000000
36724,0.000000
40324,0.000000
728,0.000000
4328,0.000000
7928,0.000000
11528,0.000000
15128,0.000000
18728,0.000000
22328,0.000000
25928,0.000000
29528,0.000000
33128,0.000000
36728,0.000000
40328,0.000000
732,0.000000
4332,0.000000
7932,0.000000
11532,0.000000
15132,0.000000
18732,0.000000
22332,0.000000
25932,0.000000
29532,0.000000
33132,0.000000
36732,0.000000
40332,0.000000
43920,1.000000
43924,1.000000
43928,1.000000
43932,1.000000
43936,1.000000
43940,1.000000
43944,1.000000
43948,1.000000
43952,1.000000
43956,1.000000
43960,1.000000
43964,1.000000
43921,1.000000
43925,1.000000
43929,1.000000
43933,1.000000
43937,1.000000
43941,1.000000
43945,1.000000
43949,1.000000
43953,1.000000
43957,1.000000
43961,1.000000
43965,1.000000
43922,0.000000
43926,1.000000
43930,1.000000
43934,1.000000
43938,1.000000
43942,1.000000
43946,0.000000
43950,1.000000
43954,1.000000
43958,1.000000
43962,0.000000
43966,1.000000
43923,1.000000
43927,1.000000
43931,1.000000
43935,1.000000
43939,1.000000
43943,1.000000
43947,1.000000
43951,1.000000
43955,1.000000
43959,1.000000
43963,1.000000
43967,1.000000
